item_id,release_date,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
564,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
565,0.3482712155650057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
566,0.2866279909219462,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
567,0.2866279909219462,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
568,0.2866279909219462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
569,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
570,0.2866279909219462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
571,0.22498476627888672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
572,0.2866279909219462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
573,0.22498476627888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
574,0.22498476627888672,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
575,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
576,0.22498476627888672,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
577,0.22498476627888672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
578,0.22498476627888672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
579,0.22498476627888672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
580,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
581,0.22498476627888672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
582,0.22498476627888672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
583,0.22498476627888672,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
584,0.22498476627888672,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
585,0.22498476627888672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
586,0.2866279909219462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,0.22498476627888672,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
588,0.10152943144580046,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
589,-1.2554659384363447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
590,0.42122977185487337,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
591,0.4249452538881537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
592,0.3482712155650057,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
593,0.22498476627888672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
594,0.43626058553496183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
595,0.4484203449166065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
596,0.43896275428643844,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
597,0.43896275428643844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
598,0.4519669414029195,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
599,0.4484203449166065,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,0.40991444020806517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,-2.859371977984663,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
602,-2.3658884097462525,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
603,-2.1807898502701066,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
604,-3.4144987708661327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
605,-2.7977287533416035,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
606,-2.427531634389312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
607,-3.0444705374608088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
608,-2.7359166431515765,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
609,-2.427531634389312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
610,-1.934048066150901,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
611,-2.7977287533416035,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
612,-3.229400211389987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
613,-3.291212321580014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
614,-2.0575034009839874,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
615,-3.3528555462230734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
616,-1.3172780486263715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
617,-3.661240554985338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
618,-2.1191466256270473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
619,0.4555135378892325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
620,0.4578779355467745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
621,-2.1191466256270473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
622,-1.810761616864782,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,0.2866279909219462,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
624,-2.7359166431515765,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
625,-1.6256630573886364,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,-2.4891748590323712,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
627,0.10152943144580046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
628,0.4590601343755455,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
629,-0.45359736143566953,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
630,-1.5022077225555501,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
631,0.16317265608885995,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
632,-0.45359736143566953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
633,-3.1677569867469275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
634,0.4578779355467745,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
635,-0.5770526962687558,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
636,-0.515240586078729,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
637,-0.515240586078729,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
638,-0.45359736143566953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
639,-0.6386959209118153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
640,-0.021757017840318534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
641,-1.9956912907939606,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
642,0.03988620680274096,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
643,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
644,-0.08356912803034532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
645,0.03988620680274096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
646,-1.2554659384363447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
647,-0.2684988019595238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
648,-2.3042451851031927,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
649,-0.33031091214955055,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
650,-1.9956912907939606,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
651,-0.021757017840318534,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
652,0.03988620680274096,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
653,-1.934048066150901,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
654,-0.9470809296740801,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
655,-0.20685557731646428,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
656,-3.5995973303422786,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
657,-1.6873062820316957,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
658,0.03988620680274096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
659,-2.7977287533416035,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
660,0.10152943144580046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661,-2.3042451851031927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
662,-0.5770526962687558,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
663,-0.6386959209118153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
664,-0.33031091214955055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
665,0.16317265608885995,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
666,-0.9470809296740801,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
667,-0.7619823701979342,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
668,-0.515240586078729,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
669,0.10152943144580046,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
670,0.22498476627888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
671,-3.3528555462230734,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
672,0.16317265608885995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
673,-1.6873062820316957,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
674,-0.45359736143566953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
675,-4.154724123223748,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
676,0.46581555625423693,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
677,0.47561091797833954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
678,0.49097950275236263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
679,-0.515240586078729,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,0.5122590816702407,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,0.47172655039809197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
682,0.5205344734716377,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
683,0.47172655039809197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
684,0.22498476627888672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
685,0.4213986574018407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
686,0.22498476627888672,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
687,0.4897973039235916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
688,0.5110768828414697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
689,0.47172655039809197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
690,0.47172655039809197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
691,0.5347208594168897,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
692,0.3482712155650057,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
693,0.3482712155650057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
694,0.3933636566052711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
695,0.3482712155650057,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
696,0.41768317536856037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
697,0.3482712155650057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
698,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
699,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701,0.22498476627888672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
702,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
703,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
704,0.22498476627888672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
705,-2.3042451851031927,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
706,0.46142453203308753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
707,0.10152943144580046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
708,-0.021757017840318534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
709,0.16317265608885995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
710,-0.2684988019595238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,0.4673355261769425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
712,-0.1452123526734048,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
713,0.4075500425505232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
714,0.3482712155650057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
715,0.3482712155650057,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
716,0.3482712155650057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
717,0.40991444020806517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
718,0.4188653741973314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
719,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
720,0.3482712155650057,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
721,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
722,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
723,0.3482712155650057,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
724,0.3482712155650057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
725,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
726,0.3482712155650057,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
727,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
728,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
729,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
730,0.40991444020806517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
731,0.2866279909219462,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
732,0.22498476627888672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
733,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
734,0.22498476627888672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
735,0.22498476627888672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
736,0.22498476627888672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
737,0.2866279909219462,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
738,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
739,0.03988620680274096,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
740,0.4259585671699574,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
741,0.4259585671699574,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
742,0.4626067308618585,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
743,0.45078474257414847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
744,0.4578779355467745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
745,-1.0705362645071663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
746,-0.2684988019595238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
747,0.22498476627888672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
748,0.48388630977973657,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
749,0.47172655039809197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
750,0.5310053773836094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
751,0.47172655039809197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
752,0.5394496547319738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
753,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
754,0.47172655039809197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
755,0.3482712155650057,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
756,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
757,0.3482712155650057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
758,0.40991444020806517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
759,0.3482712155650057,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,0.3482712155650057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
761,0.3482712155650057,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
762,0.41650097653978935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
763,0.41768317536856037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
764,0.42122977185487337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
765,0.16317265608885995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
766,0.42004757302610235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
767,0.3482712155650057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
768,0.3482712155650057,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,0.3482712155650057,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
770,0.3482712155650057,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
771,0.3482712155650057,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
772,0.3482712155650057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
773,0.2866279909219462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
774,0.3482712155650057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
775,0.3482712155650057,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
776,0.3482712155650057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
777,0.3482712155650057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
778,0.3482712155650057,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
779,0.2866279909219462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
781,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
782,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
783,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
784,0.22498476627888672,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
785,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
786,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
787,0.3482712155650057,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
788,0.2866279909219462,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
789,0.3482712155650057,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
790,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
791,0.3482712155650057,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
793,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
794,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
795,0.2866279909219462,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
796,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
797,0.2866279909219462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
798,0.3482712155650057,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0.3482712155650057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
800,0.3482712155650057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
801,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
802,0.22498476627888672,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
803,0.22498476627888672,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
804,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
805,0.22498476627888672,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
806,0.22498476627888672,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
807,0.22498476627888672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
808,0.22498476627888672,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
809,0.22498476627888672,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
810,0.2866279909219462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,0.22498476627888672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
812,0.2866279909219462,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,0.4224119706836444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
814,0.2866279909219462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
815,0.4663222128951388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
816,0.3482712155650057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
817,0.42477636834118637,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
818,0.4235941695124154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
819,0.43541615780012544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
820,0.4637889296906295,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
821,0.4283229648274994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
822,-1.3172780486263715,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
823,0.4295051636562704,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
824,0.4306873624850414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
825,0.43541615780012544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
826,0.4365983566288964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,0.4673355261769425,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
828,0.4492647726514429,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,0.44369154960152246,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,0.4330517601425834,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
831,0.44723814608783546,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
832,0.4519669414029195,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
833,0.4519669414029195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,0.3482712155650057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
835,-3.4144987708661327,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
836,-3.106113762103868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
837,-2.9826584272707817,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
838,0.45078474257414847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,0.3482712155650057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
840,0.45433133906046147,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
841,0.4566957367180035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
842,-1.810761616864782,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
843,-1.8724048415078416,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
844,0.44960254374537745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
845,0.4556824234361998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
